,ID,Age,Education,Years_Education,Marital_Status,Income,Kidhome,Teenhome,NumChildrenhome,Haskids,Dt_Customer,Year_Customer,Recency,MntDairy,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGold,Spendings,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response
173,1880,63,PhD,21,Together,53537.0,1,1,2,1,2014-01-30,2014,17,385,0,6,0,0,6,391,2,2,1,3,5,0,0,0,0,0,0
174,641,55,Graduation,13,Alone,14796.0,0,1,1,1,2014-04-04,2014,77,195,0,12,0,0,48,207,1,2,2,2,4,1,0,0,0,0,0
175,8717,47,PhD,21,Married,80427.0,0,1,1,1,2012-09-12,2012,56,1149,71,449,69,71,26,1809,1,11,8,8,5,0,0,0,0,0,0
176,10314,74,PhD,21,Married,83837.0,0,0,0,0,2012-12-16,2012,79,847,66,119,86,89,111,1207,1,9,10,5,4,0,1,0,1,0,1
177,10854,52,PhD,21,Married,38853.0,1,1,2,1,2014-05-23,2014,90,165,0,14,0,0,2,179,2,2,0,3,7,0,0,0,0,0,0
178,10492,63,Graduation,13,Together,16080.0,2,1,3,1,2014-06-24,2014,96,122,0,5,2,0,1,129,1,0,0,3,2,0,0,0,0,0,0
179,6935,71,2n Cycle,9,Married,43216.0,0,0,0,0,2013-12-01,2013,44,359,26,447,75,0,223,907,1,5,7,12,2,0,0,0,1,0,0
180,7698,46,PhD,21,Married,51650.0,0,1,1,1,2014-05-11,2014,81,152,3,22,2,5,7,184,1,4,1,4,5,0,0,0,0,0,0
181,3559,34,2n Cycle,9,Married,16248.0,1,0,1,1,2014-05-10,2014,77,144,11,10,3,12,9,180,3,2,1,3,6,0,0,0,0,0,0
182,10562,76,Master,18,Married,49538.0,0,0,0,0,2013-09-28,2013,21,620,26,195,34,17,141,892,1,6,4,13,2,0,0,0,0,0,0
183,10796,38,Master,18,Married,21682.0,1,0,1,1,2014-01-22,2014,16,152,1,6,0,0,12,159,1,1,1,3,6,0,0,0,0,0,0
184,2563,61,Basic,6,Married,13873.0,0,0,0,0,2014-06-15,2014,80,129,9,7,2,14,10,161,1,2,0,3,6,0,0,0,0,0,0
185,3518,39,Graduation,13,Married,19994.0,1,0,1,1,2012-12-05,2012,45,113,1,18,10,4,7,146,1,1,1,2,9,0,0,0,0,0,0
186,5823,52,PhD,21,Alone,32303.0,0,1,1,1,2014-03-08,2014,63,181,0,2,0,0,2,183,2,1,0,4,5,0,0,0,0,0,0
187,3934,56,Graduation,13,Married,23162.0,0,1,1,1,2013-08-02,2013,34,556,0,107,19,9,117,691,2,7,1,8,5,0,0,0,0,0,0
188,6982,46,Graduation,13,Married,18664.0,0,0,0,0,2013-03-19,2013,14,783,30,537,140,76,15,1566,1,4,10,9,2,0,0,0,0,0,0
189,6431,58,PhD,21,Married,45759.0,1,1,2,1,2013-02-23,2013,13,144,1,18,3,0,4,166,2,2,0,3,7,0,0,0,0,0,0
190,9733,44,Basic,6,Together,6721.0,1,0,1,1,2012-09-09,2012,52,147,4,10,29,0,36,190,1,1,1,2,6,1,0,0,0,0,0
191,5602,33,PhD,21,Together,66973.0,0,0,0,0,2013-05-17,2013,98,466,22,432,147,113,102,1180,1,8,7,12,3,0,0,0,0,0,0
192,7829,90,2n Cycle,9,Alone,12922.0,1,0,1,1,2013-09-26,2013,99,147,6,8,7,4,25,172,1,2,1,2,5,0,0,0,0,0,0
193,1324,34,Graduation,13,Married,15372.0,1,0,1,1,2013-05-30,2013,93,125,3,21,3,19,22,171,2,3,0,3,8,0,0,0,0,0,0
194,326,49,Graduation,13,Married,25074.0,1,1,2,1,2013-02-18,2013,38,428,6,45,8,9,12,496,4,5,1,6,6,0,0,0,0,0,0
195,7224,45,Graduation,13,Married,20561.0,1,1,2,1,2013-12-29,2013,24,140,0,10,3,1,7,154,2,1,1,2,8,0,0,0,0,0,0
196,6999,42,Master,18,Married,46991.0,0,0,0,0,2014-05-13,2014,80,656,16,106,32,16,8,826,1,7,3,12,3,0,0,0,0,0,0
197,9938,68,Graduation,13,Married,24920.0,0,0,0,0,2013-09-19,2013,82,519,17,813,27,173,51,1549,1,4,6,6,2,0,0,1,0,0,0
198,6422,68,Graduation,13,Married,18292.0,0,0,0,0,2013-01-17,2013,20,521,189,482,50,33,172,1275,1,5,6,5,2,0,0,0,0,0,0
199,3182,49,PhD,21,Alone,46854.0,1,1,2,1,2014-03-31,2014,81,413,1,79,7,1,79,501,6,5,1,3,8,1,0,0,0,0,1
200,7300,70,Graduation,13,Alone,31724.0,0,1,1,1,2014-06-29,2014,50,448,4,34,6,4,39,496,3,8,1,7,5,0,1,0,0,0,0
201,10424,54,Graduation,13,Alone,21498.0,0,0,0,0,2013-12-09,2013,60,448,138,553,224,23,92,1386,1,4,4,9,1,0,0,0,0,0,0
202,8727,44,Graduation,13,Alone,26698.0,0,1,1,1,2013-10-14,2013,63,587,43,337,42,87,54,1096,3,11,6,9,6,0,0,0,0,0,0
203,2798,45,PhD,21,Together,102160.0,0,0,0,0,2012-11-02,2012,54,763,29,138,76,176,58,1182,0,7,9,10,4,0,1,1,1,0,1
204,1030,57,PhD,21,Alone,40637.0,1,1,2,1,2013-07-17,2013,72,166,0,13,0,0,3,179,2,1,0,3,7,0,0,0,0,0,0
205,624,38,Master,18,Alone,18890.0,0,0,0,0,2012-11-10,2012,5,122,4,1,7,2,15,136,1,0,1,2,6,1,0,0,0,0,1
206,5176,34,Graduation,13,Together,18099.0,1,0,1,1,2013-12-08,2013,88,148,6,13,7,6,14,180,1,1,0,3,9,1,0,0,0,0,0
207,5552,59,Master,18,Alone,29330.0,1,1,2,1,2013-05-13,2013,50,186,18,113,47,13,21,377,6,4,2,5,6,0,0,0,0,0,0
208,868,56,Graduation,13,Married,20707.0,0,1,1,1,2014-06-08,2014,99,199,0,7,0,0,4,206,1,2,0,3,6,0,0,0,0,0,0
209,380,68,Graduation,13,Alone,24889.0,0,1,1,1,2012-09-10,2012,17,1170,48,320,42,32,192,1612,5,11,4,9,8,1,0,0,0,0,1
210,2677,66,Graduation,13,Together,24017.0,0,1,1,1,2013-03-31,2013,11,180,24,68,65,4,8,341,5,3,1,6,4,0,0,0,0,0,0
211,6521,68,Graduation,13,Together,23295.0,0,0,0,0,2014-03-18,2014,18,613,22,319,33,102,12,1089,1,4,6,9,1,0,0,0,0,0,0
212,6927,54,PhD,21,Married,44377.0,1,1,2,1,2012-10-05,2012,70,417,0,30,0,0,10,447,8,5,1,5,8,0,0,0,0,0,0
213,2877,48,Master,18,Together,26486.0,1,1,2,1,2013-01-21,2013,21,410,0,59,19,9,44,497,10,7,1,8,7,0,0,0,0,0,0
214,0,37,Graduation,13,Married,14593.0,0,0,0,0,2013-05-04,2013,66,433,10,554,254,87,54,1338,1,3,4,9,1,0,0,0,0,0,0
215,1584,45,Graduation,13,Married,21998.0,1,0,1,1,2014-04-01,2014,79,171,7,171,25,19,89,393,6,8,1,5,8,0,0,0,0,0,0
216,7264,44,2n Cycle,9,Alone,21141.0,2,1,3,1,2014-05-12,2014,2,138,0,4,0,0,1,142,1,1,0,2,8,0,0,0,0,0,0
217,6274,74,Master,18,Married,65982.0,0,0,0,0,2013-11-15,2013,81,1076,16,417,42,48,16,1599,1,8,10,6,3,0,1,1,0,0,0
218,1377,68,Master,18,Widow,21368.0,0,1,1,1,2013-08-31,2013,24,182,4,33,0,0,66,219,2,4,1,5,7,0,0,0,0,0,0
219,454,42,Graduation,13,Together,30218.0,1,0,1,1,2012-11-14,2012,48,824,32,162,42,32,43,1092,2,11,4,11,6,0,0,0,0,0,0
220,1755,34,2n Cycle,9,Together,17874.0,1,0,1,1,2014-04-11,2014,93,162,11,25,29,1,18,228,1,1,1,4,3,0,0,0,0,0,0
221,2075,53,Graduation,13,Married,16696.0,0,0,0,0,2013-11-14,2013,56,561,10,540,80,30,10,1221,1,3,5,7,1,0,0,0,0,0,0
222,4785,52,PhD,21,Together,77622.0,0,2,2,1,2014-04-14,2014,3,520,7,154,19,0,14,700,2,6,3,11,3,0,0,0,0,0,0
223,9076,42,PhD,21,Married,30732.0,1,0,1,1,2013-01-05,2013,44,155,1,25,0,1,3,182,4,4,1,4,8,0,0,0,0,0,0
224,7079,60,Graduation,13,Alone,26772.0,0,1,1,1,2012-09-08,2012,38,897,23,207,15,11,92,1153,5,9,6,12,6,0,0,0,0,0,0
225,4653,44,Graduation,13,Together,20164.0,1,0,1,1,2013-03-26,2013,46,131,0,16,2,1,39,150,4,3,1,4,8,0,0,0,0,0,0
226,7375,46,Graduation,13,Together,26892.0,0,1,1,1,2012-10-25,2012,84,464,7,79,0,11,182,561,2,8,2,4,8,0,0,0,0,0,0
227,709,70,Graduation,13,Alone,26712.0,0,1,1,1,2012-12-09,2012,27,787,20,204,0,0,92,1011,3,2,2,11,8,0,0,0,0,0,0
228,460,50,PhD,21,Married,79930.0,0,0,0,0,2012-08-08,2012,72,792,86,740,67,51,17,1736,1,3,5,8,2,0,0,0,0,0,0
229,3726,36,PhD,21,Together,34320.0,1,0,1,1,2014-02-16,2014,66,110,1,9,3,0,0,123,1,1,0,2,8,0,0,0,0,0,0
230,6798,56,Graduation,13,Alone,13806.0,1,1,2,1,2013-03-20,2013,30,430,7,137,4,15,39,593,9,5,1,8,7,0,0,0,0,0,1
231,5341,60,2n Cycle,9,Alone,48555.0,0,1,1,1,2013-01-05,2013,2,983,76,184,180,138,27,1561,1,6,3,4,7,0,0,1,0,0,0
232,1606,51,Graduation,13,Together,19174.0,1,0,1,1,2013-05-15,2013,65,117,1,8,4,3,3,133,1,1,0,2,8,0,0,0,0,0,0
233,9617,71,Graduation,13,Alone,15033.0,0,0,0,0,2014-04-16,2014,37,125,4,5,6,0,4,140,1,1,0,3,3,0,0,0,0,0,0
234,3233,57,PhD,21,Married,62745.0,0,1,1,1,2013-03-23,2013,89,562,21,464,28,10,32,1085,3,7,8,11,5,0,0,0,0,0,0
235,89,47,2n Cycle,9,Married,12796.0,1,0,1,1,2013-12-09,2013,49,130,9,20,6,8,21,173,2,2,0,4,6,0,0,0,0,0,0
236,2936,40,Master,18,Together,23661.0,1,0,1,1,2013-12-04,2013,46,133,0,4,0,0,1,137,1,1,0,3,7,0,0,0,0,0,0
237,9449,64,PhD,21,Alone,79761.0,0,1,1,1,2013-10-04,2013,32,415,5,124,15,35,11,594,1,5,2,11,3,0,0,0,0,0,0
238,7297,49,Graduation,13,Alone,7500.0,1,0,1,1,2013-12-26,2013,54,146,3,10,12,7,20,178,4,3,1,3,7,0,0,0,0,0,0
239,11004,90,2n Cycle,9,Alone,25353.0,0,1,1,1,2014-05-17,2014,23,141,0,5,7,0,2,153,1,1,0,2,4,0,0,0,0,0,0
240,313,54,Graduation,13,Widow,18935.0,0,0,0,0,2013-10-28,2013,98,901,61,757,186,163,20,2068,1,6,5,10,3,0,1,0,0,0,0
241,9940,64,Graduation,13,Together,29441.0,0,1,1,1,2012-12-23,2012,97,549,114,276,75,124,38,1138,2,6,4,4,3,0,0,0,0,0,0
242,10735,51,Graduation,13,Alone,17172.0,1,0,1,1,2013-07-31,2013,75,145,1,7,2,1,1,156,1,2,0,2,9,0,0,0,0,0,0
243,9529,32,Graduation,13,Married,19589.0,0,0,0,0,2013-11-28,2013,8,559,153,503,218,13,181,1446,1,3,9,9,2,0,0,0,1,0,1
244,6439,64,Graduation,13,Married,24350.0,0,1,1,1,2012-08-17,2012,37,789,0,133,0,28,152,950,7,11,5,8,7,0,0,0,0,0,0
245,7411,58,PhD,21,Married,31686.0,1,1,2,1,2014-06-05,2014,31,128,0,5,0,0,1,133,2,1,0,3,6,0,0,0,0,0,0
246,2176,50,Graduation,13,Married,25103.0,1,0,1,1,2013-05-20,2013,40,1097,16,272,104,0,80,1489,2,5,3,6,6,0,1,1,1,0,1
247,9265,69,Graduation,13,Married,18448.0,0,1,1,1,2013-01-09,2013,74,925,64,179,133,12,77,1313,2,9,4,6,5,0,0,0,0,0,0
248,8867,34,PhD,21,Married,67546.0,0,0,0,0,2012-08-31,2012,90,864,134,768,150,38,172,1954,1,4,10,5,3,0,0,0,0,0,0
249,8932,53,Master,18,Together,42788.0,0,1,1,1,2012-10-29,2012,57,960,28,183,220,70,70,1461,4,9,6,6,6,0,0,0,0,0,0
250,10236,47,Master,18,Alone,22469.0,1,0,1,1,2013-09-16,2013,59,153,3,25,6,1,13,188,2,2,0,3,8,0,0,0,0,0,0
251,6340,37,Graduation,13,Alone,20578.0,1,0,1,1,2013-10-27,2013,52,144,3,7,0,2,11,156,2,1,0,3,6,0,0,0,0,0,0
252,10089,48,Graduation,13,Alone,32692.0,0,0,0,0,2013-04-05,2013,5,168,148,444,32,172,148,964,1,6,9,13,2,0,1,1,1,1,1
253,2227,64,2n Cycle,9,Together,17018.0,0,0,0,0,2012-09-22,2012,92,194,47,52,21,20,25,334,2,3,1,5,6,0,0,0,0,0,0
254,10992,55,Graduation,13,Together,20589.0,1,1,2,1,2012-08-29,2012,77,650,28,353,45,42,30,1118,5,4,6,11,8,0,0,0,0,0,0
255,5304,48,PhD,21,Alone,30899.0,1,0,1,1,2012-10-13,2012,35,126,0,8,0,0,1,134,2,1,0,3,6,0,0,0,0,0,0
256,309,61,PhD,21,Together,63342.0,0,1,1,1,2012-10-16,2012,48,918,21,118,13,10,21,1080,3,8,3,5,6,0,1,0,0,0,0
257,3406,58,Graduation,13,Alone,20232.0,0,1,1,1,2012-10-22,2012,97,138,33,87,28,24,12,310,4,3,2,7,3,0,0,0,0,0,0
258,2661,58,Graduation,13,Alone,18701.0,1,1,2,1,2013-06-04,2013,95,125,4,2,10,6,10,147,4,2,0,4,5,0,0,0,0,0,0
259,3153,65,PhD,21,Alone,40737.0,2,1,3,1,2013-12-08,2013,24,142,0,4,0,0,2,146,1,1,0,2,8,0,0,0,0,0,0
260,10264,43,Graduation,13,Alone,15287.0,1,0,1,1,2012-10-10,2012,60,117,2,8,4,3,13,134,2,1,1,2,7,1,0,0,0,0,1
261,1184,54,PhD,21,Alone,69674.0,0,2,2,1,2013-05-22,2013,46,554,41,215,11,0,24,821,3,10,2,10,5,0,0,0,0,0,0
262,4200,52,Master,18,Married,23768.0,1,0,1,1,2014-06-17,2014,85,167,2,62,24,13,7,268,4,4,1,6,5,0,0,0,0,0,0
263,9396,44,PhD,21,Married,37717.0,1,0,1,1,2012-11-23,2012,31,147,0,6,4,1,5,158,1,1,0,2,9,0,0,0,0,0,0
264,2387,70,Master,18,Together,30824.0,1,1,2,1,2013-02-03,2013,9,177,2,71,3,2,20,255,6,5,2,4,8,0,0,0,0,0,1
265,6690,56,Master,18,Married,19231.0,1,1,2,1,2013-03-14,2013,30,182,4,22,4,2,20,214,4,3,1,3,7,0,0,0,0,0,0
266,1225,59,Graduation,13,Married,24597.0,0,0,0,0,2014-06-26,2014,47,483,84,398,205,84,241,1254,1,3,7,8,1,1,0,0,0,0,0
267,9703,52,PhD,21,Married,38097.0,1,1,2,1,2012-10-15,2012,70,192,2,35,0,1,69,230,4,3,2,2,7,1,0,0,0,0,1
268,291,52,Graduation,13,Married,18820.0,0,0,0,0,2013-06-19,2013,13,182,74,298,162,149,116,865,1,3,3,6,1,0,0,0,0,0,0
269,4557,52,Graduation,13,Together,15530.0,1,0,1,1,2013-10-04,2013,11,137,7,19,8,2,21,173,2,2,2,2,6,0,0,0,0,0,0
270,2379,69,Graduation,13,Alone,32935.0,0,0,0,0,2012-09-22,2012,31,778,44,499,95,73,146,1489,2,3,4,5,7,0,0,0,0,0,1
271,5726,39,Master,18,Alone,23565.0,1,0,1,1,2014-03-20,2014,15,158,7,23,0,8,6,196,3,3,0,4,5,0,0,0,0,0,0
272,3066,47,PhD,21,Together,61905.0,0,1,1,1,2014-02-04,2014,2,167,0,43,6,2,13,218,2,4,2,4,5,0,0,0,0,0,0
273,6336,62,Graduation,13,Married,18190.0,1,1,2,1,2014-04-06,2014,55,122,2,14,8,7,4,153,4,2,0,4,6,0,0,0,0,0,0
274,10967,59,Graduation,13,Alone,16045.0,1,1,2,1,2013-02-06,2013,38,181,6,40,3,7,10,237,3,2,0,4,7,0,0,0,0,0,0
275,2304,59,PhD,21,Together,66313.0,0,1,1,1,2013-09-16,2013,86,625,7,99,10,22,7,763,2,6,3,12,4,0,0,0,0,0,0
276,3445,66,Graduation,13,Alone,20905.0,0,0,0,0,2013-01-17,2013,56,402,162,224,101,92,162,981,2,7,4,10,5,0,0,0,0,0,1
277,7828,41,Master,18,Together,55015.0,0,0,0,0,2014-04-30,2014,29,387,129,396,188,22,15,1122,1,3,3,5,1,0,0,0,0,0,0
278,3762,36,PhD,21,Alone,69867.0,0,0,0,0,2013-04-02,2013,30,196,0,512,33,130,54,871,1,3,5,8,1,0,0,0,1,0,1
279,4391,54,Master,18,Alone,40615.0,0,1,1,1,2013-04-21,2013,64,635,15,100,20,7,131,777,1,9,3,9,6,0,0,0,0,0,0
280,4669,41,Basic,6,Married,5068.0,1,0,1,1,2013-02-11,2013,46,117,19,9,28,25,17,198,3,3,0,4,7,0,0,0,0,0,0
281,10144,46,Graduation,13,Together,24872.0,0,1,1,1,2012-10-25,2012,84,461,7,79,0,11,182,558,2,8,2,4,8,0,0,0,0,0,0
282,8652,76,Graduation,13,Together,16842.0,0,0,0,0,2012-08-31,2012,20,198,5,38,150,12,28,403,2,4,1,6,7,0,0,0,0,0,0
283,1672,48,PhD,21,Together,65640.0,0,1,1,1,2014-03-01,2014,74,371,7,149,20,15,66,562,1,5,1,8,2,0,0,0,0,0,0
284,8962,47,Master,18,Married,29996.0,1,1,2,1,2014-04-17,2014,18,171,0,8,0,0,3,179,2,2,0,3,5,0,0,0,0,0,0
285,9974,48,Graduation,13,Married,20181.0,1,0,1,1,2013-07-12,2013,75,135,6,20,4,5,20,170,1,3,1,2,7,0,0,0,0,0,0
286,10983,70,Graduation,13,Together,19906.0,0,0,0,0,2013-01-29,2013,17,501,98,230,150,74,74,1053,1,6,3,13,3,0,0,0,0,0,0
287,8148,66,Master,18,Together,32578.0,1,1,2,1,2013-01-08,2013,88,461,28,242,55,114,135,900,13,6,2,12,5,0,0,0,0,0,0
288,10102,56,Graduation,13,Widow,24097.0,0,0,0,0,2014-05-12,2014,19,583,183,565,166,141,28,1638,1,5,11,5,3,0,0,0,0,0,0
289,4697,73,Master,18,Alone,16461.0,0,0,0,0,2013-06-13,2013,62,404,3,81,4,3,51,495,3,7,1,5,8,0,0,0,0,0,0
290,9262,38,2n Cycle,9,Together,12909.0,0,0,0,0,2013-07-04,2013,11,134,6,5,0,9,12,154,1,1,0,3,7,1,0,0,0,0,0
291,7254,53,Graduation,13,Together,13868.0,1,0,1,1,2013-12-27,2013,74,173,0,56,20,8,14,257,3,3,1,3,7,0,0,0,0,0,0
292,4543,42,Graduation,13,Married,15833.0,0,0,0,0,2012-10-31,2012,32,777,129,573,216,21,203,1716,1,2,7,9,4,0,0,1,0,0,0
293,4927,51,Graduation,13,Together,16626.0,2,0,2,1,2014-01-15,2014,76,147,3,22,21,1,13,194,3,3,0,3,9,0,0,0,0,0,0
294,10451,57,Graduation,13,Together,19926.0,1,1,2,1,2013-03-12,2013,6,114,1,3,0,4,8,122,1,0,0,3,6,0,0,0,0,0,0
295,2926,70,Master,18,Together,40389.0,0,1,1,1,2012-08-23,2012,62,1137,0,80,0,13,40,1230,3,3,6,11,8,0,1,0,0,1,0
296,2874,34,2n Cycle,9,Alone,17982.0,1,0,1,1,2013-03-07,2013,20,108,4,7,4,3,8,126,1,1,0,3,7,0,0,0,0,0,0
297,9738,36,Master,18,Together,25598.0,1,0,1,1,2013-01-13,2013,43,405,4,16,0,4,11,429,1,3,0,3,8,0,0,0,0,0,0
298,7119,40,Graduation,13,Alone,33414.0,0,0,0,0,2013-01-12,2013,45,594,15,263,60,54,38,986,1,2,3,6,1,0,0,0,0,0,0
299,3924,57,PhD,21,Alone,57912.0,0,1,1,1,2014-03-17,2014,34,801,0,80,0,0,35,881,5,8,3,12,5,0,1,0,0,0,0
300,5827,64,Graduation,13,Alone,15566.0,1,1,2,1,2014-04-16,2014,53,145,0,12,2,2,10,161,4,3,1,3,5,0,0,0,0,0,0
301,5596,66,2n Cycle,9,Together,26026.0,0,1,1,1,2013-10-12,2013,44,513,14,154,19,0,28,700,1,9,2,9,6,0,0,0,0,0,0
302,10812,44,PhD,21,Married,46377.0,1,0,1,1,2014-03-01,2014,89,176,0,46,4,3,0,229,1,2,1,3,4,0,0,0,0,0,0
303,1717,34,Graduation,13,Alone,14572.0,1,0,1,1,2014-04-13,2014,43,381,15,93,20,13,52,522,3,5,1,4,8,0,0,0,0,0,0
304,9491,38,Graduation,13,Together,18974.0,1,0,1,1,2013-12-27,2013,68,140,1,21,2,3,25,167,3,3,1,3,7,0,0,0,0,0,0
305,9274,61,Master,18,Married,51572.0,0,0,0,0,2013-03-28,2013,44,525,147,112,219,147,63,1150,1,6,7,9,2,0,0,0,1,0,0
306,6609,56,Graduation,13,Widow,18016.0,0,0,0,0,2012-09-18,2012,64,130,26,25,17,23,15,221,1,3,0,3,9,0,0,0,0,0,1
307,6963,75,Graduation,13,Alone,23341.0,0,0,0,0,2014-03-05,2014,85,675,11,400,15,45,11,1146,1,2,5,10,1,0,0,1,0,0,0
308,4440,58,Master,18,Married,37069.0,0,1,1,1,2013-09-10,2013,93,509,0,27,0,0,10,536,1,8,3,6,7,0,1,0,0,0,0
309,1379,30,Master,18,Together,20180.0,0,0,0,0,2013-04-27,2013,12,154,2,46,20,4,15,226,1,4,2,4,4,0,0,0,0,0,0
310,10032,46,Graduation,13,Alone,12571.0,1,0,1,1,2014-01-18,2014,86,128,5,14,2,12,17,161,4,3,1,3,6,0,0,0,0,0,0
311,2826,55,Graduation,13,Married,17798.0,2,1,3,1,2013-10-28,2013,28,174,0,8,2,0,2,184,2,2,0,3,7,0,0,0,0,0,0
312,2437,33,Graduation,13,Married,19633.199999999997,0,0,0,0,2013-06-03,2013,69,861,138,461,60,30,61,1550,1,6,5,12,3,0,1,0,1,0,0
313,6320,46,Master,18,Alone,44578.0,0,0,0,0,2013-02-06,2013,42,768,44,561,77,44,14,1494,1,6,6,10,3,0,0,0,0,0,0
314,3050,56,Graduation,13,Married,17130.0,1,1,2,1,2013-12-17,2013,13,185,0,28,3,2,17,218,6,3,1,6,4,0,0,0,0,0,0
315,231,66,Master,18,Together,21830.0,1,1,2,1,2014-03-11,2014,86,138,0,7,0,0,1,145,2,2,0,3,5,0,0,0,0,0,0
316,2392,50,Graduation,13,Married,16798.0,1,1,2,1,2013-07-29,2013,59,186,4,21,6,0,27,217,2,3,0,3,7,0,0,0,0,0,0
317,9478,37,Graduation,13,Alone,27304.0,1,0,1,1,2012-08-14,2012,30,198,64,128,65,3,50,458,2,4,3,6,3,0,0,0,0,0,0
318,113,71,Graduation,13,Married,21446.0,1,1,2,1,2013-07-16,2013,33,134,0,7,3,1,6,145,2,1,0,3,5,0,0,0,0,0,0
319,2863,52,Graduation,13,Alone,22040.800000000003,1,2,3,1,2013-08-23,2013,67,738,20,172,52,50,20,1032,6,2,3,10,7,0,1,0,1,0,0
320,1802,51,Graduation,13,Married,28171.0,0,1,1,1,2013-01-17,2013,23,412,5,119,38,29,77,603,3,3,3,12,2,0,0,0,0,0,0
321,520,48,Graduation,13,Married,16499.0,1,0,1,1,2013-07-01,2013,81,147,3,7,6,2,9,165,1,1,0,2,7,0,0,0,0,0,0
322,8275,57,PhD,21,Alone,47025.0,1,1,2,1,2014-02-09,2014,6,159,0,3,0,0,1,162,1,1,0,2,7,0,0,0,0,0,0
323,9750,61,PhD,21,Alone,64325.0,0,1,1,1,2013-02-07,2013,41,731,60,353,78,12,73,1234,5,10,3,5,7,0,0,0,0,0,0
324,2607,69,Graduation,13,Alone,17830.0,0,1,1,1,2013-01-11,2013,78,424,17,118,7,23,41,589,6,8,2,8,8,0,0,0,0,0,0
325,7214,65,Graduation,13,Married,24983.0,0,0,0,0,2013-07-05,2013,49,792,0,275,45,45,126,1157,1,4,8,5,3,0,0,0,0,0,0
326,5835,46,PhD,21,Alone,14849.0,1,0,1,1,2013-07-02,2013,39,142,2,28,3,2,9,177,3,2,0,4,8,0,0,0,0,0,0
327,3896,38,Graduation,13,Married,16893.0,1,0,1,1,2013-11-07,2013,3,133,1,11,0,1,2,146,1,1,0,3,7,0,0,0,0,0,0
328,10350,72,PhD,21,Married,54432.0,2,1,3,1,2013-05-09,2013,37,151,0,5,0,0,0,156,1,1,0,3,4,0,0,0,0,0,0
329,7786,36,PhD,21,Alone,29999.0,1,0,1,1,2013-02-13,2013,22,200,7,59,10,5,11,281,4,3,1,4,8,0,0,0,0,0,0
330,2861,39,Graduation,13,Alone,18015.0,1,0,1,1,2013-04-16,2013,79,111,1,6,3,0,4,121,1,1,0,2,8,0,0,0,0,0,0
331,663,33,PhD,21,Alone,33996.0,0,0,0,0,2013-09-11,2013,46,172,2,15,8,0,6,197,1,1,1,3,4,0,0,0,0,0,0
332,10675,66,PhD,21,Married,66334.0,0,1,1,1,2013-04-03,2013,82,909,11,218,0,0,23,1138,2,9,3,5,5,0,0,0,0,0,1
333,2521,51,Master,18,Married,22135.0,1,0,1,1,2013-01-10,2013,10,124,1,13,2,2,18,142,1,1,1,2,7,1,0,0,0,0,1
334,9592,39,Graduation,13,Together,15865.0,1,0,1,1,2013-06-30,2013,51,142,2,9,3,0,8,156,2,2,0,3,8,0,0,0,0,0,0
335,10151,62,Graduation,13,Alone,26535.0,0,2,2,1,2012-09-12,2012,38,516,46,247,151,46,139,1006,1,4,5,12,3,0,0,0,0,0,0
336,7381,54,Graduation,13,Alone,21538.0,0,0,0,0,2012-12-06,2012,10,797,153,293,72,97,30,1412,1,11,4,6,4,0,1,1,1,0,1
337,4099,50,Graduation,13,Married,19346.0,1,0,1,1,2012-11-12,2012,14,155,2,16,11,2,21,186,1,1,0,3,8,0,0,0,0,0,0
338,9560,57,Graduation,13,Together,15048.0,0,0,0,0,2013-03-03,2013,18,856,61,570,40,25,122,1552,1,7,6,8,3,0,0,1,0,0,1
339,1150,90,PhD,21,Together,83532.0,0,0,0,0,2013-09-26,2013,36,755,144,562,104,64,224,1629,1,4,6,4,1,0,0,1,0,0,0
340,10172,34,Graduation,13,Alone,30257.0,0,0,0,0,2012-08-10,2012,95,456,19,832,75,118,38,1500,1,4,5,11,3,0,0,0,0,0,0
341,11191,36,Graduation,13,Alone,16030.0,0,0,0,0,2013-12-07,2013,11,174,32,38,11,3,18,258,1,2,1,4,6,0,0,0,0,0,0
342,9707,53,PhD,21,Married,55212.0,0,1,1,1,2012-11-23,2012,65,1103,0,45,0,0,34,1148,3,4,2,11,8,0,1,0,0,1,0
343,6245,72,PhD,21,Together,59292.0,0,1,1,1,2013-06-13,2013,71,566,14,68,19,14,14,681,2,3,5,8,3,0,0,0,0,0,0
344,8234,49,Basic,6,Together,8402.0,1,0,1,1,2013-08-15,2013,13,137,6,7,0,1,3,151,1,1,0,2,8,1,0,0,0,0,1
345,1411,70,Graduation,13,Alone,15985.0,0,0,0,0,2013-11-10,2013,58,397,34,204,172,153,173,960,1,2,9,4,1,0,0,0,0,0,0
346,8553,57,Graduation,13,Married,19220.0,1,1,2,1,2013-06-23,2013,65,179,0,9,0,0,3,188,2,1,0,3,6,0,0,0,0,0,0
347,1826,52,Graduation,13,Alone,18063.0,0,0,0,0,2014-06-16,2014,0,189,104,379,111,189,218,972,1,4,4,6,1,0,0,0,0,0,1
348,8842,51,Graduation,13,Widow,18461.0,1,1,2,1,2012-12-25,2012,33,152,0,12,7,3,7,174,3,2,0,3,7,0,0,0,0,0,0
